objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
14398,BP36856, ,BP,Boyce,Boyce Park,,,,,,,,0.31059006,,,Moderate,Access,Dirt,,{C624A739-721C-4669-A3BC-48093CCD2005},Active,0.00502932196221403
14399,BP36858,,BP,Boyce,Boyce Park,,,,,,,,0.04696739,,,Easy,Connector,Dirt,No,{2979355D-98EC-4A1E-840F-2305387DA66C},Closed,0.000775962748980267
14400,BP37660,Hidden-Closed/Blocked - Green,BP,Boyce,Boyce Park,,,,,,,,0.01775307,,,Easy,,,,{389DA2DA-1C9D-4412-8099-B1041D6CC935},Closed,0.000331927063564511
14401,BP37661,Hidden-Closed/Blocked - Blue/Yellow Dot,BP,Boyce,Boyce Park,,,,,,,,0.00845296,,,,,,,{6DBF39E4-5A66-407B-ADD4-61DD0005EC8F},Closed,0.000154780273845161
14405,SP39659,,SP,South Park,South Park,,,,,,,,0.03004738,,,Easy,Connector,Dirt,No,{33164379-9391-43C8-B527-7FB23758709D},Closed,0.000542471346051668
14406,SP39660,Check - Still Visble? - Delete?,SP,South Park,South Park,,,,,,,,0.00383692,,,,,,,{5D0E6A59-2F26-4A5D-9E39-0F8964166BF8},Closed,5.6050999452712e-05
14407,SP39664,,SP,South Park,South Park,,,,,,,,0.01939892,,,,Connector,,,{EB94C790-6492-434B-8806-7F2BD91F290F},Closed,0.000337058840338101
14408,SP39665,,SP,South Park,South Park,,,,,,,,0.04349925,,,,Connector,Dirt,,{FFBAB3AE-37B5-4A10-8430-12B910757F33},Active,0.000752412851172011
14409,SP39666,Workaround-Tree Blockage,SP,South Park,South Park,,,,,,,,0.04287625,,,Moderate,Connector,Dirt,No,{5635D8AC-4318-4896-819F-217604D9FB49},Closed,0.000717882853153823
14410,SP40056,,SP,South Park,South Park,,,,,,,,0.0254428,,,Moderate,Connector,Dirt,No,{A367035D-808F-4659-B9EA-51AB4097EFAB},Closed,0.000445329696019651
14415,BP42071,Yellow Loop,BP,Boyce,Boyce Park,Yellow,YL,Yellow,,,,http://apps.alleghenycounty.us/GIS/YELLOWbase.png,1.03390412,,,Moderate,Loop,,No,{75769F38-163D-41F4-9B2C-51A2F6A60444},Active,0.0170585650090795
14416,BP42072, ,BP,Boyce,Boyce Park,<Null>,<Null>,,,,, ,0.00840547,,,,Connector,Dirt,,{0DE465EB-3F4A-49F2-B919-06692975E8D0},Active,0.000127324084623243
14417,BP5124,Decommissioned Yellow with Red Dot,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.27238747,,,,,,,{60F530C3-4AF9-4E84-A0DC-0BAFBC5565E4},Closed,0.0045543896926021
14418,BP42477,Decommissioned Yellow,BP,Boyce,Boyce Park,,,,,,,,0.04490468,,,,,,,{284F76C1-07B7-4C3B-B288-824A519BD230},Closed,0.0006845530582416
14419,BP42481,Blue Loop,BP,Boyce,Boyce Park,Blue,BL,Blue,,,,http://apps.alleghenycounty.us/GIS/BLUEbase.png,1.41768172,,,Moderate,Loop,,No,{D4CA4230-762B-4511-8147-23AD7023ACA5},Active,0.0222399559735524
14420,BP42484,Blue Loop Access,BP,Boyce,Boyce Park,Blue,BL,Blue,,,,http://apps.alleghenycounty.us/GIS/BLUEbase.png,0.10038823,,,Easy,Access,Dirt,No,{A14A5046-70CC-4206-9CBC-AE691608DA72},Active,0.00156416203197336
14428,SP43345, ,SP,South Park,South Park,<Null>,<Null>,,,,,<Null>,0.69989797,,,,,,No,{4025EA53-88D9-4031-8F8C-429F11F97D5C},Active,0.011705493354209
14429,SP43348, ,SP,South Park,South Park,,,,,,,,0.32613518,,,,,Dirt,,{75CD81BF-1844-4DF0-AB79-D19EDB8E7C92},Active,0.00539011927779269
14430,SP43358, ,SP,South Park,South Park,<Null>,<Null>,,,,,<Null>,0.34842752,,,,,,No,{740329A4-9E60-440F-B9E2-E5312A193CA8},Active,0.00604130149188741
14431,SP43361, ,SP,South Park,South Park,,,,,,,,0.12403653,,,Moderate,,Dirt,No,{966BDA8F-5F89-406F-86DF-DA2E7FD0CE83},Closed,0.00201401163972651
14432,SP43362, ,SP,South Park,South Park,,,,,,,,0.34550795,,,,,Dirt,No,{F9B74B21-F7D0-46BE-B475-2F55A538FF97},Active,0.0054719708167022
14433,SP43363, ,SP,South Park,South Park,,,,,,,,0.15538236,,,,,Dirt,No,{188C675F-B9D2-47B9-81B1-E662CD81917B},Active,0.00234416994257767
14434,SP43367, ,SP,South Park,South Park,,,,,,,,0.02108535,,,,,Dirt,,{9AF3D841-316B-42B3-A92A-C3B72210E088},Active,0.000355209744823328
14435,SP2258,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.07213021,,,,,,No,{ABCB6705-D8BA-4633-8F10-00F8DF283D46},Closed,0.00121451699986797
14436,SP43370,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.008099,,,,,,,{15CC8285-0B41-4F8C-BBCD-D908022A1CF9},Closed,0.000142285929110966
14437,SP43372,Verify/Remove if trail has disappeared,SP,South Park,South Park,<Null>,<Null>,,,,,<Null>,0.0283617,,,,,,,{ACCFD6DA-242A-4120-B8D3-B706FD2E5AF7},Closed,0.000470058214758204
14438,BP43374,,BP,Boyce,Boyce Park,,,,,,,,0.26556621,,,Easy-Moderate,Connector,Dirt,No,{36B45E2C-2085-499C-A587-0FF3A80273F5},Active,0.00404018638125044
14439,BP43376,,BP,Boyce,Boyce Park,,,,,,,,0.03128435,,,Easy-Moderate,Access,Dirt,No,{671FB1E8-92BF-4636-9095-737FACA803CF},Active,0.000553595625392613
14440,BP43378,,BP,Boyce,Boyce Park,,,,,,,,0.07489693,,,Easy,,Dirt,No,{682CE017-EFB4-427C-8A01-2A44529DAFEB},Closed,0.0011794089151732
14441,BP43379,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.37937099,,,Moderate,,Dirt,No,{75CC8A87-3A5E-4A45-B892-94013FFE3422},Closed,0.00609983075655274
14442,BP43381,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,,0.27865528,,,Moderate-Difficult,Connector,Dirt,No,{0F285857-D394-4DF6-A9BF-1ABDAC636A21},Closed,0.00444965578210782
14443,SP43745, ,SP,South Park,South Park,,,,,,,,0.04777936,,,,,Dirt,No,{4022578E-7AD9-45CC-9830-3BC07992198E},Active Trail,0.000706911167823159
14444,SP44152,Work-around downed tree,SP,South Park,South Park,,,,,,,,0.02804907,,,Easy,Connector,Dirt,No,{3C06C3A7-BE89-4DA5-8640-711961F6D4B1},Closed,0.000453600014238906
14445,SP44156, ,SP,South Park,South Park,,,,,,,,0.99063187,,,,,Dirt,No,{96B1FA0B-96FE-4F0D-A136-62614AB72998},Active,0.0173048078393004
14446,SP44547, ,SP,South Park,South Park,,,,,,,,0.00668778,,,Easy,Connector,Dirt,,{40BF9E9C-61A2-458E-9C39-7383BA5AC490},Active,0.00012320826405019
14447,SP44548, ,SP,South Park,South Park,,,,,,,,0.11385328,,,Moderate,Connector,Dirt,No,{80AE1C14-8EF6-42E3-A662-3A7A0AB4BF85},Active,0.00203835945502931
14448,SP44549, ,SP,South Park,South Park,,,,,,,,0.08622723,,,Easy-Moderate,Connector,Dirt,No,{222565F9-444A-439D-B128-65FCA55BC6EF},Active,0.00146533993364469
14449,SP44550,Old Fairground Loop - Replaced  May 2022,SP,South Park,South Park,,,,,,,,0.08751733,,,,,,,{24DB880A-DCEA-4C1C-871C-FCCADA966313},Closed,0.0014728548804753
14450,BP44970,Old White with White Cap - De-blazed / replaced,BP,Boyce,Boyce Park,,,,,,Black,,0.04067176,,,Moderate,Access,Dirt,No,{2B1AC984-A6CA-427F-81ED-4FE27558E7CE},Closed,0.000608925731808614
14451,BP44972,White with White Cap,BP,Boyce,Boyce Park,White with White Cap,WT/WT Cap,White,White,,,http://apps.alleghenycounty.us/GIS/WHITEbase_WHITEcap.png,0.02104261,,,Easy-Moderate,Access,Dirt,No,{D71EED82-9F1D-4D7F-B044-D227FC35CEEE},Active,0.000347203060259878
14452,SP45371, ,SP,South Park,South Park,,,,,,,,0.01389539,,,Easy,,Dirt,No,{4088AF01-2F75-47F7-87BA-87991BE1D843},Active,0.000220943034208796
14453,SP45385,,SP,South Park,South Park,,,,,,,,0.14934538,,,Easy,Access,Dirt,No,{690B24C3-2B77-45E3-884A-2168C567B852},Active,0.00259252323117566
14457,BP46653,,BP,Boyce,Boyce Park,,,,,,,,0.11332257,,,Easy,Access,Dirt,,{1D2F4EBF-FE18-49A5-9AEA-971FD5BEA087},Active,0.00194098476951938
14458,BP46654,,BP,Boyce,Boyce Park,,,,,,,,0.0082888,,,Easy,Access,Dirt,No,{70CD3507-B877-4433-A5CB-BEC4677FE5EF},Active,0.000145678794786058
14459,SP46655,,SP,South Park,South Park,,,,,,,,0.01714645,,,Easy,Access,Dirt,No,{027C417F-438B-4E51-BDE8-D9C2BA31F4F9},Active,0.000251541047758128
14460,SP46656,,SP,South Park,South Park,,,,,,,,0.02327639,,,Easy,Connector,Dirt,No,{396C8EA3-CF19-4D88-8FA2-9171DF5899E4},Active,0.000399518590038966
14461,SP46657,,SP,South Park,South Park,,,,,,,,0.04718844,,,Easy-Moderate,Connector,Dirt,No,{5BE57E41-0812-4ACA-8AC3-15ECD7B2AD99},Closed,0.000759359149271158
14462,SP46658,,SP,South Park,South Park,,,,,,,,0.02926178,,,Easy,Access,Dirt,No,{10B215C3-9966-437C-88B2-0B07FFDB8EF1},Active,0.000549545310484194
14470,SP46676, ,SP,South Park,South Park,,,,,,,,0.00556062,,,Easy,Connector,Dirt,,{1072077D-2BE4-4818-9E9B-DBA30A668954},Closed,0.000104263691729622
15211,DL49951,Purple with Black Dot,DL,Deer Lakes,Deer Lakes Park,Purple with Black Dot,PL/BK Dot,Purple,,Black,,http://apps.alleghenycounty.us/GIS/PURPLEbase_BLACKdot.png,0.25030092,,,Easy-Moderate,Access,Dirt,No,{E11A1E7C-19F6-48AE-BA74-5E5E61DCF574},Active,0.00415823173652568
15212,DL49952,Disk Golf Course Trail,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08916523,,,,,Dirt,No,{0F9D6CFB-9A54-48BB-B480-32FBCDB9027C},Active,0.00141542007076996
15213,DL49954, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02570351,,,Easy-Moderate,,Dirt,No,{200C8297-70D3-4760-A2D5-D0D1E050FDF9},Closed,0.000427506080595979
15214,DL2471, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.38028379,,,,,,,{53842E60-219D-4CAC-A43F-B4C4C59ECA55},Active Trail,0.00653338017127087
15215,DL2472, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.09612551,,,,,,,{AEAB709D-A8A3-447B-B524-05FB070A7853},Active Trail,0.00150606010970424
15216,DL2473, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.44720205,,,,,,,{34CFBDA2-16FF-4A18-B8D8-F7D1E0E35CCC},Active Trail,0.00748004536093778
15217,DL2474, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03329783,,,,,,,{EE6E0D2F-FE50-45CD-9AD8-A52022B16A3F},Active Trail,0.000626723624115474
15218,DL2475, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05316464,,,,,,,{1EA02905-5753-45F6-BD3A-0473940B779A},Active Trail,0.000906216826198047
15219,DL2476, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01645208,,,,,,,{10DC52E8-CDE4-4D21-B29A-C1F8E82A2405},Active Trail,0.000271427600640497
15220,DL2477, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.07459624,,,,,,,{BB0EF8FE-8A9E-4AF7-AE5B-C1D18F76134C},Active Trail,0.0011069130233859
15221,DL2478, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0370741,,,,,,,{5E7BD74D-AA51-4A75-B08D-9ADE1B6A48A5},Active Trail,0.000668730491692314
15222,DL2479, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05725716,,,,,,,{662154A9-54FF-4A13-AA41-49E6E978ED3B},Active Trail,0.000850284991595059
15223,DL2480, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02146298,,,,,,,{E87C113A-5B54-4302-A997-4E7870057004},Active Trail,0.00036669571231749
15224,DL2481, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00554255,,,,,,,{576B5805-CC47-4E2B-B80A-5FA36B40BFE5},Active Trail,0.000104172388891282
15225,DL2482, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0633312,,,,,,,{E7F2EC01-C4B2-43B9-8D75-256A7871FD2E},Active Trail,0.000945437336104747
15226,DL2483, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03339787,,,,,,,{E9EAE55E-0AFB-4502-B621-1B8D60316201},Active Trail,0.000606773898428056
15227,DL2484, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03744892,,,,,,,{6D7CEF74-0023-447B-856C-FF061FC7BF60},Active Trail,0.000594007484095294
15228,DL2485, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01931096,,,,,,,{6D068C3A-A5DB-4DDA-918D-7546E485352E},Active Trail,0.000361151450712787
15229,DL2486, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.06984196,,,,,,,{60104038-348E-4FDD-8C59-F0A2C906ACAE},Active Trail,0.00116008354926251
15230,DL2487, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.24349376,,,,,,,{9F2ACA0E-423E-4FB7-BC58-1282B44B72FB},Active Trail,0.00383994883037904
15231,DL2488, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.04502387,,,,,,,{81A4D2A3-FF01-40EA-ADF5-AA3B126345AA},Active Trail,0.000750987669359875
15232,DL2489, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.16150189,,,,,,,{672BC10F-EEFB-45D0-9B5A-DF765AF00F5A},Active Trail,0.00275380478668609
15233,DL2490, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05637074,,,,,,,{EBC8736A-928E-4362-994D-C97D24F758AF},Active Trail,0.000958072046434163
15234,DL2491, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0497873,,,,,,,{3E40B47A-EB28-4152-96C7-20CF678D41CC},Active Trail,0.000751100901628465
15235,DL2492, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.10908116,,,,,,,{2DFDAA4B-D982-4189-ADE6-8954F14D6D41},Active Trail,0.00197695940604182
15236,DL2493, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.07693478,,,,,,,{BF2D0BE0-77D8-48DD-8165-9F46B9433F1A},Active Trail,0.0012647584392254
15237,DL2494, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03457314,,,,,,,{E5E83174-3A75-4EA5-9D34-2FA60967E37E},Active Trail,0.000542872757974831
15238,DL2496, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05642841,,,,,,,{2302C2E0-3C9F-4E39-A0B8-E94B560E943B},Active Trail,0.000939505991020814
15239,DL2497, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03412712,,,,,,,{4F78DFC2-19F2-4BBA-B223-D540EF93F4B4},Active Trail,0.000541795786990914
15240,DL2498, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02279118,,,,,,,{045DA49C-2C75-40D5-8CA9-E2B40887EC12},Active Trail,0.000379852342528124
15241,DL2499, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01627275,,,,,,,{1285D159-F5AD-4641-B386-19812E2D71FA},Active Trail,0.000246490586071719
15242,DL2500, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00882085,,,,,,,{9A4075FA-7571-4E4E-8036-01284FC8C441},Active Trail,0.000165551641940773
15243,DL2501, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.048972,,,,,,,{E2698BCF-795A-4F71-B811-0316DF974531},Active Trail,0.00081697755819767
15244,DL2502, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01022159,,,,,,,{CA5DBEF2-E67D-4C2C-A4DD-E940741C31B5},Active Trail,0.000187621325318925
15245,DL2503, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.12140991,,,,,,,{D47F95E2-CF39-49B2-A7D7-7EA944053B6C},Active Trail,0.00225326712603123
15246,DL2504, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01651265,,,,,,,{E1C53007-2B33-4513-A528-F3028B55B6D4},Active Trail,0.000289542345536067
15247,DL2505, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00711574,,,,,,,{A2A61B70-3700-4C13-B5A1-37B480FA509B},Active Trail,0.000126408823115637
15248,DL2506, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02135637,,,,,,,{F971C295-4020-4D2A-8FA9-280414443B8B},Active Trail,0.00039470432909464
15249,DL2508, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01327533,,,,,,,{6C618E2B-5776-49EF-BB4B-BFD9A3D79DE8},Active Trail,0.000216412512588404
15250,DL2509, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05118925,,,,,,,{0C543AE1-10F4-4EB3-8EA1-27EDDA037630},Active Trail,0.000961513309174394
15251,DL2510, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05046888,,,,,,,{6FA14ED3-2BE5-4227-B130-A2A281F27349},Active Trail,0.000936600849494114
15252,DL2511, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03114111,,,,,,,{7A8725DC-153D-4E86-B136-7E6379512177},Active Trail,0.000478036440816224
15253,DL2512, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.09441841,,,,,,,{FD23380B-4F65-49AB-A24C-F895BFF9DB9B},Active Trail,0.00144781827852801
15254,DL2514, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00801627,,,,,,,{9FE1DA03-610F-4A57-B437-4ABE589DAC98},Active Trail,0.000149802030072224
15255,DL12746, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0364774,,,,,,,{6A257EBD-8D89-4ACE-B3F2-22447DFC61BE},Closed,0.000577596972084419
15256,DL2516, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.06030438,,,,,,,{BE1FB227-8AF4-4D5E-BF36-ACA5A0BCD934},Active Trail,0.000934798696529019
15257,DL2517, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.27180427,,,,,,,{E4B46A88-1ED4-4EA7-9B3D-D87D593590D3},Active Trail,0.00483263554420187
15258,DL2518, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03400638,,,,,,,{945BAD02-BACE-4D51-8C16-E803AA7132DC},Active Trail,0.000619338976136512
15259,DL2600, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.11354115,,,,,,,{A39F7497-B6A7-4B76-8FD0-6BD5A200AE1E},Active Trail,0.00192350957026792
15260,DL2602, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02388322,,,,,,,{8E1E5A57-9004-4E55-A41D-005183660385},Active Trail,0.000349602540008541
15261,DL2604, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.07246162,,,,,,,{A8C6BFB8-D778-4A96-8CC2-A045E08D4139},Active Trail,0.0012331705154678
15262,DL2606, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02328089,,,,,,,{7CBAA657-6C76-4A57-AFB5-D2488F565BCF},Active Trail,0.00043154583675213
15263,DL2761, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.15239419,,,,,,,{044D54AA-2838-4916-B7FD-DA61BDE826BE},Active Trail,0.00239899931671837
15264,DL2762, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08568952,,,,,,,{1A8DFD74-48D8-47B2-9270-1DD184416DEC},Active Trail,0.00140858592011425
15265,DL2763, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05446999,,,,,,,{A0BD86AF-FE01-4EED-82BF-58B80DFD66A7},Active Trail,0.000894727488175073
15266,DL50585, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.17667021,,,Easy-Moderate,Connector,Dirt,No,{B39A625C-90C5-45EC-B522-958A3C59EDD5},Active,0.0028309278704508
15267,DL2765, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.59070292,,,,,,,{7A07983E-5120-4288-B248-5A358C5948BB},Active Trail,0.00928991386199653
15268,DL12811, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.32453772,,,,Access,,,{BDC1E68F-C963-4EB5-A669-BB559B6FCAFF},Active Trail,0.00539970008000311
15269,DL2767, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.16110199,,,,,,,{7DD1501E-4A05-443A-A7A2-398A889A6980},Active Trail,0.00261861750811017
15270,DL12813,Decomissioned Trail,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.7035779,,,,,,,{9F4F63BD-6CAA-49F5-8DC0-6A77160716EC},Closed,0.0122976954009487
15271,DL2769, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.42795445,,,,,,,{FDBA8610-4312-4863-A97E-DCC12CC3BF14},Active Trail,0.00741589500802698
15272,DL2770, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.76618506,,,,,,,{CE3DC0DC-FC4E-49E9-BFAB-2F63DDAFFC34},Active Trail,0.0133499213186174
15273,DL12820,Decommisioned Purple with White Dot,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05426911,,,Easy-Moderate,,Dirt,,{E875D4B8-CB9A-4B44-BA4C-4D61E580215E},Closed,0.000821103554318915
15274,DL2821,Yellow with Purple Dot,DL,Deer Lakes,Deer Lakes Park,Yellow with Purple Dot,YL/PL Dot,Yellow, ,Purple, ,http://apps.alleghenycounty.us/GIS/YELLOWbase_PURPLEdot.png,0.10683599,,,Easy-Moderate,Connector,,,{0C93E84B-1F6C-4FDB-87C8-7EF84E557E18},Active Trail,0.00178802111741975
15275,DL2822,Yellow with Black Dot,DL,Deer Lakes,Deer Lakes Park,Yellow with Black Dot,YL/BK Dot,Yellow, ,Black, ,http://apps.alleghenycounty.us/GIS/YELLOWbase_BLACKdot.png,0.25491031,,,Moderate,Connector,,,{5E8C37BF-903A-4E3A-9C07-D9442A0C8392},Active Trail,0.00422443691027921
15276,DL2823,Yellow,DL,Deer Lakes,Deer Lakes Park,Yellow,YL,Yellow, , , ,http://apps.alleghenycounty.us/GIS/YELLOWbase.png,1.25441335,,,Easy-Moderate,Loop,,,{536545F7-B4EE-49BE-AF24-9FE5015CDB47},Active Trail,0.0208414366898234
15277,DL12824,Orange with Blue Dot,DL,Deer Lakes,Deer Lakes Park,Orange with Blue Dot,OR/BL Dot,Orange,,Blue,,http://apps.alleghenycounty.us/GIS/ORANGEbase_BLUEdot.png,0.15046185,,,Easy-Moderate,Connector,Dirt,No,{73F60B1C-FC74-45BF-B7FF-A40050F32E03},Active,0.00251315974616902
15278,DL2826,Green with Blue Dot,DL,Deer Lakes,Deer Lakes Park,Green with Blue Dot,GN/BL Dot,Green, ,Blue, ,http://apps.alleghenycounty.us/GIS/GREENbase_BLUEdot.png,0.02527674,,,Easy,Access,,,{AB83ED2C-FE35-45D8-B0B8-25BBEB596D9D},Active Trail,0.000478996819872857
15279,DL2827,Red,DL,Deer Lakes,Deer Lakes Park,Red,RD,Red, , , ,http://apps.alleghenycounty.us/GIS/REDbase.png,1.84033076,,,Easy-Moderate,Loop,Dirt,,{AF2440C7-5DC9-460B-8358-C5DEB4516A9C},Active Trail,0.0311712507855778
15280,DL2828,Blue with Black Dot Access to Blue Loop,DL,Deer Lakes,Deer Lakes Park,Blue with Black Dot,BL/BK Dot,Blue, ,Black, ,http://apps.alleghenycounty.us/GIS/BLUEbase_BLACKdot.png,0.02732194,,,Easy,Access,,,{F79233B7-D08C-4F81-830E-52B384B5FDA7},Active Trail,0.000450034749327564
15281,DL2829,Green with Black Dot,DL,Deer Lakes,Deer Lakes Park,Green with Black Dot,GN/BK Dot,Green, ,Black, ,http://apps.alleghenycounty.us/GIS/GREENbase_BLACKdot.png,0.52434145,,,Moderate,Pt_to_Pt,,,{003C0DAE-7578-4305-96B7-8C2C0A761C99},Active Trail,0.00911377908119363
15282,DL2831,Green with White Dot,DL,Deer Lakes,Deer Lakes Park,Green with White Dot,GN/WT Dot,Green, ,White, ,http://apps.alleghenycounty.us/GIS/GREENbase_WHITEdot.png,0.19661502,,,Easy-Moderate,Access,,,{A9E4881A-D18E-4361-B8D7-A8E6F15E272E},Active Trail,0.0030414529737932
15283,DL2832,White,DL,Deer Lakes,Deer Lakes Park,White,WT,White, , , ,http://apps.alleghenycounty.us/GIS/WHITEbase.png,3.43614669,,,Moderate,Pt_to_Pt,,,{178BD552-9C2B-4573-A28A-E0A556907F78},Active Trail,0.0580293742214437
15284,DL2835,Green with Red Dot,DL,Deer Lakes,Deer Lakes Park,Green with Red Dot,GN/RD Dot,Green, ,Red, ,http://apps.alleghenycounty.us/GIS/GREENbase_REDdot.png,1.12840884,,,Easy-Moderate,Loop,,,{8E5E0A22-5968-4FC0-97AF-FF517D2C15F0},Active Trail,0.0194477802014043
15285,DL12856,Paved Access to Paved Trail,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.12154675,,,Easy,Paved Access,Asphalt,No,{3773BEBD-B26A-4EFB-80EC-7CF3751FEEF6},Active Trail,0.00202804451030055
15286,DL2951,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.55819709,,,Easy-Moderate,Paved Service Road,Crushed Limestone,Yes,{CADFD3C2-5FB0-4043-B4C2-921D43ED457A},Active Trail,0.00956102480111514
15287,DL13247, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.11121305,,,Easy-Moderate,Connector,Dirt,No,{75F270EE-A460-42E3-9B27-BEDF8DEFD049},Active,0.0019406817910031
15288,DL7718,Orange,DL,Deer Lakes,Deer Lakes Park,Orange,OR,Orange, , , ,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,1.48444873,,,Easy-Moderate,Loop,,,{C4F33033-700F-455C-921B-71655AF52E37},Active Trail,0.0241702828862952
15289,DL426, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.37549375,,,Easy-Moderate,Access,,,{AB42F659-2481-47FC-AB50-5FA5582A0857},Active,0.00600067325687964
15290,DL19925,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.09564816,,,Easy,Access,Dirt,,{6BA241B9-E98E-470F-9E46-997872809258},Active,0.00165272041842997
15291,DL19926,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.20120926,,,Easy,Connector,Dirt,,{FF8604E6-7DDC-420F-B814-11E853B88D22},Active,0.00339991174855685
15292,DL19927,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.15018503,,,Easy,Connector,Dirt,,{0B8E890C-F278-4464-9D7E-48952BC5D21B},Active,0.00258407918775858
15293,DL19928,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08449295,,,Easy,Connector,Dirt,,{02A64397-52F1-410F-B78E-5E48B7F43732},Active,0.00136566359329626
15294,DL19930,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.031158,,,Easy,Access,Dirt,,{88F70E36-2592-4C18-B9FC-BB38A0084F57},Active,0.000488507269565934
